label,text
1,上海浦东雅诗阁，宽带是要额外收费的，然而在携程的网站上（，房间价格的表格中，宽带下面只是写着“宽带”两个字，后来在酒店结账的时候发现宽带是额外收费的，我给携程打电话，才被告知，“宽带”这两个字仅仅表明这个酒店有宽带设施！其实在我使用宽带之前，已经和前台询问是否收费，前台当时可能忙，说让我先用，结帐的时候免去。结果结账的时候是另一个服务生，拒绝免除宽带费。让我向携程讨公道去。知道我把他们的大堂副经理叫了出来，我的外国同事用英语把这个经理数落了一番之后，他们才免除了这笔费用。其实上网费并不多，几百元钱，但是这种出尔反尔，先告诉我免费，再收费的做法实在是过分。而且，对中国人和外国人的态度明显不一样，也让我感到很不爽。
1,房间小，设施也不高档，服务可以，饮食不错
1,看了携程网上大家评价如此之高才定了这家酒店，先说有点：1，酒店位置好，就在植物园边，去哪个景点都很方便；2，餐饮起家的酒店，餐饮非常方便，味道好，价格公道，早餐品种很多。3，服务态度好，非常主动。再说说不住之处：1，酒店的硬件：外观象个招待所，房间内装没有特色，墙纸有些脱离，地毯色深且有些斑点；2，外幕墙隔音不太好（是指外墙不是内部的二结构墙）。1楼角落有个卸货平台，每天早上6：30有车进来卸货，引擎声，嘈杂声（倒车！倒车！停！停！！）象个闹钟。总的来说还是不错，只是硬件稍有不足之处。听说在前浦造新楼，营业后一定会去住住。
1,第一次入住长春国际大厦酒店，大堂明堂音乐清柔。前台办理入住很快，房间壁纸有些旧但很干净，我扣子掉了要了青色线服务员很热情帮我缝上了。感谢，在地理位置这么好的地段房间价格低房间干净可以了值得推荐。
1,一个多月前去住过，现在去发现新装修过了，看得出他们很努力，支持一下！
1,酒店依山势而建，前面就是长江，环境很棒。大堂也很气派，服务也很热情。住的218的标准间，房间内设施及家具款式都比较老式，但很干净，没有之前人说的老鼠的问题。唯一不足的是酒店交通很不方便，根本没有出租车在那里等客，除非正好有人打车过来，否则只能自己走出去，大概要走10分钟。第一天吃饭是自己走出去的，第二天去机场提早了半小时让服务台叫车，结果等了半小时也没来，差点误机。吃饭也是比较头痛的问题，附近没找到什么吃饭的地方。另外建议去泸州的朋友，如果是晚上到泸州，又是只身一人，最好是坐机场大巴到市区，比的士要安全些。机场出来的那条路黑嘛嘛没有路灯，如果碰到打劫之类，真是叫天天不应，叫地地不灵。机场到酒店打车21元。
1,装修后还不错，房间很干净，大床房很舒适。打印很贵
0,有生以来入住过的最恐怖的酒店之一，可以跟印尼雅加达郊外的酒店媲美（笑）！1。房间里霉味，烟味扑鼻，没有窗户通风，肮脏的地毯上的斑斑点点的污迹，令人触目惊心。2。厕所肮脏，长年累积的污斑，臭味，令人无法如厕。3。楼道里昏暗昏暗的，晚上回房间，请务必几个人同行。4。还算有优点，就是服务员的态度不错。总之，倒贴我1000元也不肯再入住了。
1,房间不错，早餐也不错，就是上网不方便，自己设置了半天都不能上，叫服务员来看看，她只给了张IP地址的信息，还是上不了，折腾半天结果发现酒店把我房间里的网络线接错了，所以我才上不了！酒店在城东区，距离新长途站挺近，但是离市区尤其是火车站比较远――不过济源这地方火车也少！补充点评2007年6月14日：一进门就看到了那本“臭名昭著”的人体艺术，还好，密封封装得好好的……
1,位置非常好，去烟台山、东炮台、张裕葡萄酒博物馆非常近，海边步行街很漂亮，音乐喷泉也不错。缺点：商务标间（6601）中央空调的风机盘管保温做的不好，导致结露发霉；另外免费提供的拖鞋沾水后极滑!
0,"整个酒店一股羊肉的臊味,11月了还没暖气,有空调,居然没有暖风,挨冻.......找遍整个房间没找到酒店任何服务电话,只有一个按摩的......半夜被汽车喇叭惊醒,以为窗户没关好,后来发现关的很严......只有开着电视,昏昏沉沉的居然听到了火车声......"
1,房间很干净的，很多细节都考虑到了，hellokitty的拖鞋很可爱，有四星的标准，同事们都挺满意。靠山的房间有阳台，景色很不错。服务非常的好，在上海似乎找不到这样的服务标准。泡温泉的地方毛巾很多，随时准备着。温泉的品种也不少，人很多。餐饮也算是挺好的，品种多，服务很好。在那里很放松，下次还会去的。
1,"1.地香蜜湖站出去後,有任何指指示酒店方向,於初到深圳的旅客而言,可能要花多走冤枉路,建酒店在地出口置明指示牌,引旅客.2.酒店根本有附泳池,前服坦承室外泳池是隔壁<安柏.晶>社的公.入住酒店的客人,是使用施的!3.房可上,但租一每天10元人民,感此星酒店,不收用!4.我入住二房一的房,示是三人房,但早餐何持只附人份?道第三人就不用吃早餐?而以那的自助早餐,一份自要30元人民,我想很少有人意付去吃!5.除了上述能改更好以外,心而,此次入住七天六夜的整感是意的.竟要找到一交通方便,中取,且碗瓢盆一俱全,洗衣乾衣甚至DVD等家居器用品都心安排到位的住,在不易;住在盛庭,真的很有""家""的感!6.酒店人的服度很好,有器故障求修很快安排妥,清工打也很真,些使我及家人定以後若再有到深圳做客,定再次考入住盛庭!!"
1,在北京用这样的价格能住4星酒店的确不容易了，不过这里也太偏僻了，理论上都不能算北京了。。。。
1,"酒店很干净\漂亮.最特别的是赠送的洁具还有小木梳什么的,很是贴心.最烦的是每次到深圳出差,下了飞机,那些个出租车司机都会大肆宰人,就十几分种的车程要价就是二百多块,直接不打票,真叫人吃不消.见多了,也就知道了,是这边的风气,估计是改不了了."
1,房间不算大，中规中矩。北方的服务就真的不敢恭维了，CHECK-IN后都没有服务生帮你拿行李到房间去。周围都是酒店没啥逛的，自己吃早饭可以去万豪和喜来登之间那条路的永和豆浆店，很便宜。
1,酒店位置比较适中，离咱们公司客户近，开会开得晚或一大早过去开会都很方便。
1,房间总的来说还不错，早餐做为四星级酒店来说一般。酒店外面小吃或者一般的酒店少总的来说，对我这样出差的人来说还不错了
0,前台服务员3人，办理的只有1人，其他人据说是实习的不会办入住和退房，站一边看着，一般要等15分钟以上。入住的商务大床间，房间比较旧，一股怪味，洗手台等不是很干净，还有上网速度奇慢~！最后对于携程的客户好像有偏见，安排房间不好，入住不像会员赠送早餐，还有价格偏贵，只有比前台价格便宜十几元。。。反正以后不会入住这样的价贵物差的地方了，远不如一百多元的爱尊客呢。。
1,"服务确实不错！非常主动、热情！这在一定程度上抵消了房间不大的缺憾！那天本来只打算到前台取一份免费到机场快线香港站SHUTTLEBUS的时间表，取好时间表正准备离开时，门厅内的另一服务生立即微笑着主动前来询问我航班时间,并在时间表上勾下了建议我乘坐的哪一班SHUTTLEBUS的时间，告诉我只要在SHUTTLEBUS出发前5分钟到达门厅就可以了。服务生主动、周到、专业、细致的工作令人印象深刻！对于有意全方位了解香港的人来说，酒店所处的位置绝对提供了这种便利。在这里，你可以看到旧时的香港及普通百姓的生活。离SOHO美食区和兰桂坊也不远。"
1,地理位置好，离蓬莱阁和海边近，房间还整洁，服务热情周到，早餐也不错，美中不足就是设施有些陈旧。补充点评2007年8月29日：抱歉，错把蓬莱打上去了，那里没有的，特纠正，谢谢。
1,"环境是很不错的,很漂亮,就是免费升级的事没有事先通知,让客人受到了不平等的待遇.意见很大.中餐不错,西餐太不地道.房间价格很便宜,套房很大,早餐也不错。"
1,"房间设计讲究。设施较完备，为顾客着想。早餐有质量、有特色，很贴心。地理位置不错。楼内环境有待提高，比如地毯。另外，宣传的接机服务应保障。宾馆反馈2008年8月13日：感谢您的点评,今年年底淡季时地毯将全部更换,另接机服务我们承诺最晚时间22:30.请予以理解。谢谢！希望再次光临本客栈！"
1,酒店的地理位置很好，到王府井、景山公园、故宫都比较近，可以步行。但是交通不太便利，离地铁稍微远点，有行李的话不太方便。前台的服务也还不错，面带笑容。入住时没拿景山公园的门票，再去要的时候小姐也很不错，帮忙查找。房间很小，但是对于睡觉来说也够了。我住的房间正对着景山公园最高的亭子，感觉不错。
